,Season,Name,Team,G,PA,ISO,FB%,GB%,LD%,SweetSpot%,HR/FB,Barrel%,HardHit%,LDFB_EV,Pull%,Cent%,Oppo%,,HR,AB,Spd
1225,2015,Delino DeShields,TEX,121,492,0.113,0.337,0.405,0.193,0.269,0.019,0.012,0.221,0.442,0.367,0.372,0.274,,2,425,4.5
1226,2015,Brock Holt,BOS,129,509,0.099,0.235,0.399,0.238,0.317,0.024,0.006,0.242,0.4435,0.333,0.31,0.213,,2,454,1.8
1227,2018,Mallex Smith,TBR,141,544,0.11,0.254,0.622,0.249,0.322,0.021,0.01,0.23,0.447,0.289,0.314,0.266,,2,480,4.3
1228,2019,Yolmer Sanchez,CHW,149,555,0.069,0.355,0.376,0.212,0.319,0.015,0.01,0.27,0.444,0.314,0.344,0.342,,2,496,4.4
1229,2021,Nicky Lopez,KCR,151,565,0.078,0.233,0.465,0.214,0.274,0.021,0.007,0.265,0.45,0.322,0.388,0.29,,2,497,7.1
1230,2015,Ben Revere,- - -,152,634,0.071,0.189,0.496,0.264,0.349,0.02,0,0.142,0.43,0.351,0.3,0.235,,2,592,4
1231,2021,David Fletcher,LAA,157,665,0.062,0.281,0.492,0.234,0.3,0.013,0,0.155,0.4165,0.311,0.351,0.268,,2,626,3.5
1232,2017,Dee Strange-Gordon,MIA,158,695,0.067,0.196,0.331,0.228,0.277,0.019,0.002,0.113,0.4295,0.3,0.402,0.303,,2,653,4.6
1233,2015,Eric Sogard,OAK,120,401,0.056,0.336,0.443,0.22,0.322,0.009,0.003,0.187,0.4325,0.356,0.296,0.257,,1,372,2.7
1234,2019,Tony Wolters,COL,121,411,0.067,0.288,0.43,0.268,0.375,0.012,0,0.197,0.441,0.355,0.371,0.274,,1,359,2.7
1235,2015,Ichiro Suzuki,MIA,153,438,0.05,0.232,0.384,0.183,0.272,0.012,0.006,0.138,0.4295,0.281,0.396,0.174,,1,398,1.8
1236,2015,Cesar Hernandez,PHI,127,452,0.077,0.219,0.492,0.238,0.275,0.015,0.012,0.269,0.445,0.321,0.344,0.232,,1,405,3.6
1237,2016,Ketel Marte,SEA,119,466,0.064,0.262,0.408,0.218,0.287,0.011,0.003,0.199,0.436,0.406,0.348,0.246,,1,437,5.2
1238,2015,Michael Bourn,- - -,141,482,0.045,0.28,0.309,0.248,0.328,0,0.015,0.185,0.442,0.334,0.337,0.247,,0,425,1.1
