,Season,Name,Team,G,PA,H,H/PA,BABIP,LD%,GB%,FB%,IFFB%,SweetSpot%,Barrel%,HardHit%,,HR/FB,Barrel%*10,Pull%,Cent%,Oppo%
1159,2021,A.J. Pollock,LAD,117,422,114,0.27014218,0.326,0.216,0.399,0.386,0.051,0.35,0.111,0.471,,0.178,1.11,0.444,0.337,0.219
1160,2015,Alex Gordon,KCR,104,422,96,0.227488152,0.327,0.248,0.376,0.376,0.08,0.375,0.049,0.341,,0.13,0.49,0.457,0.363,0.18
1161,2017,Jorge Bonifacio,KCR,113,422,98,0.232227488,0.324,0.258,0.393,0.348,0.129,0.337,0.086,0.39,,0.183,0.86,0.356,0.371,0.273
1162,2017,Kevin Kiermaier,TBR,98,421,105,0.249406176,0.337,0.182,0.496,0.321,0.122,0.282,0.049,0.311,,0.167,0.49,0.392,0.385,0.224
1163,2019,Garrett Cooper,MIA,107,421,107,0.25415677,0.357,0.246,0.522,0.232,0.079,0.337,0.088,0.403,,0.238,0.88,0.335,0.342,0.324
1164,2019,Dee Strange-Gordon,SEA,117,421,108,0.256532067,0.313,0.211,0.535,0.254,0.083,0.283,0,0.185,,0.036,0,0.337,0.358,0.305
1165,2019,Brandon Dixon,DET,118,420,97,0.230952381,0.336,0.236,0.363,0.402,0.135,0.375,0.112,0.402,,0.144,1.12,0.363,0.378,0.259
1166,2016,Tucker Barnhart,CIN,115,420,97,0.230952381,0.299,0.249,0.475,0.275,0.036,0.39,0.023,0.232,,0.083,0.23,0.4,0.381,0.219
1167,2015,Yolmer Sanchez,CHW,120,420,87,0.207142857,0.27,0.228,0.541,0.231,0.085,0.302,0.013,0.206,,0.07,0.13,0.308,0.365,0.327
1168,2016,Cameron Rupp,PHI,105,419,98,0.233890215,0.315,0.174,0.482,0.344,0.053,0.335,0.087,0.467,,0.168,0.87,0.333,0.384,0.283
1169,2021,Pedro Severino,BAL,113,419,94,0.224343675,0.314,0.236,0.393,0.371,0.176,0.286,0.076,0.382,,0.108,0.76,0.458,0.298,0.244
1170,2016,Lonnie Chisenhall,CLE,126,418,110,0.263157895,0.328,0.239,0.349,0.412,0.115,0.332,0.028,0.245,,0.061,0.28,0.376,0.311,0.314
1171,2021,Alec Bohm,PHI,115,417,94,0.225419664,0.327,0.245,0.527,0.227,0.065,0.333,0.066,0.495,,0.113,0.66,0.286,0.399,0.315
1172,2016,Colby Rasmus,HOU,107,417,76,0.182254197,0.257,0.211,0.358,0.431,0.047,0.29,0.079,0.368,,0.142,0.79,0.53,0.273,0.198
1173,2017,Austin Hedges,SDP,120,417,83,0.199040767,0.26,0.177,0.366,0.457,0.157,0.308,0.063,0.338,,0.149,0.63,0.39,0.349,0.26
1174,2018,Wilson Ramos,- - -,111,416,117,0.28125,0.353,0.204,0.549,0.247,0.08,0.371,0.063,0.47,,0.2,0.63,0.401,0.322,0.276
1175,2019,Christin Stewart,DET,104,416,86,0.206730769,0.29,0.254,0.335,0.412,0.089,0.336,0.074,0.338,,0.089,0.74,0.445,0.342,0.213
1176,2018,Logan Forsythe,- - -,120,416,86,0.206730769,0.293,0.19,0.488,0.322,0.054,0.294,0.01,0.298,,0.022,0.1,0.37,0.325,0.304
1177,2016,Trevor Story,COL,97,415,101,0.243373494,0.343,0.236,0.293,0.471,0.088,0.305,0.135,0.445,,0.237,1.35,0.4,0.331,0.269
1178,2021,Brendan Rodgers,COL,102,415,110,0.265060241,0.328,0.2,0.508,0.292,0.056,0.445,0.062,0.403,,0.169,0.62,0.361,0.351,0.289
1179,2015,Jonathan Lucroy,MIL,103,415,98,0.236144578,0.297,0.259,0.447,0.294,0.076,0.36,0.035,0.334,,0.076,0.35,0.318,0.373,0.309
1180,2019,Chris Taylor,LAD,124,414,96,0.231884058,0.344,0.273,0.379,0.348,0.023,0.391,0.047,0.318,,0.136,0.47,0.349,0.329,0.322
1181,2016,Kevin Kiermaier,TBR,105,414,90,0.217391304,0.278,0.206,0.418,0.376,0.25,0.316,0.038,0.328,,0.111,0.38,0.495,0.276,0.229
1182,2019,Nick Senzel,CIN,104,414,96,0.231884058,0.319,0.193,0.478,0.328,0.089,0.297,0.071,0.371,,0.133,0.71,0.338,0.349,0.313
1183,2019,David Dahl,COL,100,413,113,0.273607748,0.386,0.261,0.414,0.325,0.023,0.337,0.1,0.395,,0.172,1,0.369,0.354,0.277
1184,2017,Ian Happ,CHC,115,413,92,0.222760291,0.316,0.201,0.402,0.397,0.032,0.41,0.137,0.398,,0.253,1.37,0.448,0.315,0.237
1185,2016,Michael Bourn,- - -,113,413,99,0.239709443,0.336,0.224,0.515,0.261,0.07,0.373,0.031,0.171,,0.07,0.31,0.362,0.355,0.283
1186,2019,Rio Ruiz,BAL,127,413,86,0.208232446,0.272,0.213,0.447,0.34,0.125,0.324,0.025,0.365,,0.125,0.25,0.439,0.351,0.211
1187,2017,Aaron Altherr,PHI,107,412,101,0.245145631,0.328,0.193,0.431,0.375,0.119,0.323,0.097,0.431,,0.188,0.97,0.375,0.323,0.301
1188,2016,Derek Dietrich,MIA,128,412,98,0.237864078,0.343,0.217,0.404,0.379,0.097,0.343,0.07,0.32,,0.068,0.7,0.379,0.375,0.246
1189,2021,Eddie Rosario,- - -,111,412,98,0.237864078,0.273,0.227,0.368,0.405,0.108,0.306,0.059,0.358,,0.108,0.59,0.46,0.306,0.235
1190,2015,Danny Espinosa,WSN,118,412,88,0.213592233,0.299,0.184,0.448,0.368,0.152,0.327,0.06,0.288,,0.141,0.6,0.434,0.303,0.262
1191,2021,Jurickson Profar,SDP,137,412,80,0.194174757,0.266,0.215,0.419,0.367,0.189,0.393,0.027,0.295,,0.038,0.27,0.405,0.306,0.289
1192,2021,James McCann,NYM,121,412,87,0.211165049,0.304,0.198,0.515,0.286,0.067,0.285,0.061,0.407,,0.133,0.61,0.376,0.369,0.255
1193,2019,Mike Yastrzemski,SFG,107,411,101,0.245742092,0.325,0.228,0.338,0.433,0.114,0.375,0.101,0.429,,0.184,1.01,0.422,0.295,0.284
1194,2017,Kolten Wong,STL,108,411,101,0.245742092,0.331,0.201,0.481,0.318,0.109,0.369,0.02,0.285,,0.043,0.2,0.383,0.332,0.285
1195,2018,Mark Canha,OAK,122,411,91,0.221411192,0.282,0.219,0.38,0.401,0.143,0.366,0.086,0.344,,0.152,0.86,0.448,0.341,0.211
1196,2017,Gregory Polanco,PIT,108,411,95,0.231143552,0.272,0.203,0.422,0.375,0.1,0.303,0.034,0.296,,0.092,0.34,0.441,0.306,0.253
1197,2019,Tony Wolters,COL,121,411,94,0.228710462,0.314,0.268,0.444,0.288,0.071,0.33,0,0.197,,0.012,0,0.355,0.371,0.274
1198,2015,Alex Rios,KCR,105,411,98,0.238442822,0.294,0.222,0.398,0.38,0.073,0.329,0.019,0.312,,0.033,0.19,0.426,0.358,0.216
1199,2017,Mitch Haniger,SEA,96,410,104,0.253658537,0.338,0.193,0.44,0.367,0.079,0.368,0.058,0.354,,0.158,0.58,0.451,0.336,0.213
1200,2021,Corey Seager,LAD,95,409,108,0.26405868,0.336,0.207,0.459,0.334,0.041,0.366,0.124,0.49,,0.165,1.24,0.372,0.379,0.248
1201,2019,Willson Contreras,CHC,105,409,98,0.239608802,0.314,0.158,0.502,0.34,0.08,0.312,0.112,0.415,,0.273,1.12,0.412,0.327,0.262
1202,2017,Jacoby Ellsbury,NYY,112,409,94,0.229828851,0.304,0.231,0.459,0.31,0.1,0.37,0.027,0.25,,0.078,0.27,0.42,0.302,0.278
1203,2019,Rowdy Tellez,TOR,111,409,84,0.205378973,0.267,0.237,0.385,0.377,0.103,0.332,0.128,0.416,,0.216,1.28,0.42,0.393,0.187
1204,2016,Jace Peterson,ATL,115,408,89,0.218137255,0.296,0.185,0.577,0.238,0,0.321,0.024,0.325,,0.104,0.24,0.346,0.367,0.287
1205,2015,Michael Cuddyer,NYM,117,408,98,0.240196078,0.312,0.219,0.486,0.295,0.128,0.341,0.045,0.308,,0.116,0.45,0.397,0.332,0.271
1206,2019,Delino DeShields,TEX,118,408,89,0.218137255,0.333,0.25,0.426,0.324,0.127,0.332,0.022,0.243,,0.051,0.22,0.33,0.367,0.303
1207,2018,Carlos Gomez,TBR,118,408,75,0.183823529,0.266,0.21,0.331,0.46,0.175,0.315,0.046,0.297,,0.079,0.46,0.405,0.328,0.266
1208,2021,Didi Gregorius,PHI,103,408,77,0.18872549,0.217,0.176,0.369,0.454,0.18,0.312,0.023,0.263,,0.094,0.23,0.471,0.305,0.224
1209,2017,Jason Castro,MIN,110,407,86,0.211302211,0.318,0.246,0.419,0.335,0.096,0.265,0.064,0.32,,0.12,0.64,0.344,0.372,0.284
1210,2018,Kolten Wong,STL,127,407,88,0.216216216,0.275,0.199,0.489,0.312,0.148,0.396,0.023,0.308,,0.102,0.23,0.404,0.354,0.242
1211,2015,Ruben Tejada,NYM,116,407,94,0.230958231,0.315,0.273,0.401,0.325,0.096,0.267,0.017,0.235,,0.032,0.17,0.344,0.337,0.32
1212,2017,Brad Miller,TBR,110,407,68,0.167076167,0.265,0.165,0.474,0.361,0.06,0.405,0.056,0.379,,0.108,0.56,0.345,0.358,0.297
1213,2019,Luis Rengifo,LAA,108,406,85,0.209359606,0.3,0.218,0.477,0.305,0.136,0.31,0.052,0.295,,0.086,0.52,0.407,0.325,0.269
1214,2019,Harrison Bader,STL,128,406,71,0.174876847,0.268,0.174,0.384,0.442,0.091,0.313,0.082,0.352,,0.121,0.82,0.421,0.373,0.206
1215,2018,Lewis Brinson,MIA,109,406,76,0.187192118,0.257,0.168,0.519,0.313,0.073,0.273,0.087,0.389,,0.134,0.87,0.447,0.367,0.186
1216,2019,Anthony Santander,BAL,93,405,99,0.244444444,0.285,0.176,0.392,0.432,0.125,0.312,0.074,0.366,,0.156,0.74,0.46,0.302,0.238
1217,2018,Mike Zunino,SEA,113,405,75,0.185185185,0.268,0.187,0.373,0.44,0.131,0.333,0.133,0.449,,0.202,1.33,0.587,0.218,0.196
1218,2018,Francisco Cervelli,PIT,104,404,86,0.212871287,0.308,0.194,0.389,0.417,0.105,0.315,0.083,0.398,,0.114,0.83,0.386,0.346,0.268
1219,2015,C.J. Cron,LAA,113,404,99,0.245049505,0.293,0.184,0.445,0.371,0.18,0.358,0.08,0.353,,0.144,0.8,0.338,0.388,0.274
1220,2015,Jorge Soler,CHC,101,404,96,0.237623762,0.361,0.278,0.423,0.298,0.122,0.321,0.093,0.435,,0.135,0.93,0.383,0.395,0.222
1221,2018,Martin Maldonado,- - -,119,404,84,0.207920792,0.28,0.212,0.409,0.38,0.087,0.375,0.047,0.265,,0.087,0.47,0.448,0.29,0.262
1222,2018,Curtis Granderson,- - -,123,403,83,0.205955335,0.311,0.308,0.321,0.371,0.068,0.281,0.046,0.343,,0.148,0.46,0.527,0.289,0.184
1223,2015,Miguel Montero,CHC,113,403,86,0.213399504,0.306,0.255,0.405,0.34,0.024,0.325,0.081,0.352,,0.179,0.81,0.372,0.381,0.247
1224,2019,Jose Peraza,CIN,141,403,90,0.223325062,0.268,0.215,0.36,0.426,0.096,0.448,0.003,0.244,,0.044,0.03,0.328,0.372,0.3
1225,2021,Maikel Franco,BAL,104,403,79,0.196029777,0.225,0.182,0.489,0.329,0.146,0.393,0.051,0.339,,0.107,0.51,0.473,0.304,0.224
1226,2021,Tyler Stephenson,CIN,132,402,100,0.248756219,0.333,0.254,0.496,0.25,0.057,0.333,0.054,0.382,,0.143,0.54,0.336,0.314,0.35
1227,2018,Jedd Gyorko,STL,125,402,92,0.228855721,0.303,0.205,0.399,0.396,0.082,0.361,0.072,0.313,,0.1,0.72,0.439,0.331,0.23
1228,2015,Yonder Alonso,SDP,103,402,100,0.248756219,0.313,0.23,0.492,0.278,0.105,0.223,0.032,0.333,,0.058,0.32,0.359,0.385,0.256
1229,2021,Paul DeJong,STL,113,402,70,0.174129353,0.216,0.157,0.376,0.467,0.101,0.316,0.106,0.353,,0.16,1.06,0.435,0.341,0.224
1230,2018,Tim Beckham,BAL,96,402,85,0.211442786,0.282,0.204,0.465,0.331,0.067,0.356,0.051,0.357,,0.135,0.51,0.426,0.342,0.232
1231,2019,Nicky Lopez,KCR,103,402,91,0.226368159,0.273,0.156,0.622,0.222,0.056,0.327,0.006,0.193,,0.028,0.06,0.302,0.366,0.332
1232,2021,Harrison Bader,STL,103,401,98,0.244389027,0.306,0.158,0.43,0.412,0.128,0.271,0.07,0.317,,0.137,0.7,0.444,0.324,0.232
1233,2017,Stephen Piscotty,STL,107,401,80,0.199501247,0.286,0.176,0.492,0.332,0.082,0.364,0.054,0.342,,0.106,0.54,0.447,0.296,0.257
1234,2017,Luis Valbuena,LAA,117,401,69,0.172069825,0.21,0.143,0.384,0.473,0.121,0.301,0.098,0.333,,0.19,0.98,0.423,0.297,0.28
1235,2017,Brandon Moss,KCR,118,401,75,0.187032419,0.248,0.225,0.331,0.445,0.048,0.358,0.136,0.419,,0.21,1.36,0.53,0.258,0.212
1236,2015,Eric Sogard,OAK,120,401,92,0.229426434,0.283,0.22,0.443,0.336,0.093,0.322,0.003,0.187,,0.009,0.03,0.356,0.399,0.245
1237,2021,Alex Bregman,HOU,91,400,94,0.235,0.286,0.184,0.408,0.408,0.123,0.415,0.064,0.381,,0.098,0.64,0.522,0.304,0.174
1238,2021,Ben Gamel,- - -,122,400,84,0.21,0.329,0.288,0.309,0.403,0.043,0.338,0.079,0.361,,0.085,0.79,0.39,0.373,0.237
